,Sparta,Den Bosch,Cambuur,For Sittard,Graafschap,PSV Eindhoven,Ajax,Utrecht,Waalwijk,MVV Maastricht,Heerenveen,Roda,Twente,Willem II,Feyenoord,Vitesse,AZ Alkmaar,Nijmegen,NAC Breda,Groningen,Roosendaal,Excelsior,Zwolle,Volendam,Den Haag,Heracles,VVV Venlo,Go Ahead Eagles,Dordrecht,FC Emmen,Almere City
832,,,1.0,1.0,,4.0,5.0,1.0,,,,,,0.0,2.0,6.0,2.0,,,1.0,,,1.0,,,1.0,,,,,
833,1.0,,3.0,0.0,,,,,2.0,,1.0,,2.0,1.0,5.0,,3.0,1.0,,,,,,,,0.0,,1.0,,,
834,0.0,,,1.0,,2.0,1.0,0.0,1.0,,0.0,,2.0,,1.0,2.0,2.0,1.0,,1.0,,,0.0,,,1.0,,0.0,,,
835,2.0,,1.0,2.0,,4.0,2.0,2.0,1.0,,2.0,,3.0,1.0,0.0,2.0,4.0,2.0,,2.0,,,1.0,,,4.0,,0.0,,,
836,1.0,,1.0,0.0,,2.0,5.0,1.0,1.0,,0.0,,1.0,0.0,3.0,1.0,1.0,1.0,,0.0,,,0.0,,,1.0,,0.0,,,
837,1.0,,1.0,1.0,,1.0,3.0,0.0,2.0,,0.0,,2.0,0.0,0.0,1.0,2.0,0.0,,0.0,,,2.0,,,0.0,,0.0,,,
838,0.0,,0.0,1.0,,1.0,2.0,3.0,2.0,,0.0,,1.0,0.0,4.0,1.0,0.0,1.0,,3.0,,,1.0,,,1.0,,1.0,,,
839,0.0,,2.0,2.0,,1.0,3.0,3.0,1.0,,0.0,,3.0,3.0,4.0,0.0,2.0,1.0,,2.0,,,1.0,,,0.0,,1.0,,,
840,1.0,,3.0,1.0,,5.0,5.0,0.0,0.0,,0.0,,0.0,0.0,2.0,0.0,4.0,1.0,,0.0,,,4.0,,,1.0,,1.0,,,
841,,,1.0,,,3.0,1.0,1.0,1.0,,1.0,,2.0,0.0,3.0,1.0,2.0,1.0,,1.0,,,1.0,,,1.0,,2.0,,,
842,1.0,,2.0,1.0,,2.0,1.0,2.0,1.0,,1.0,,2.0,0.0,1.0,4.0,2.0,1.0,,1.0,,,0.0,,,2.0,,2.0,,,
843,,,0.0,0.0,,3.0,3.0,1.0,2.0,,0.0,,1.0,0.0,1.0,,3.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,
844,1.0,,2.0,1.0,,1.0,3.0,0.0,0.0,,0.0,,1.0,0.0,2.0,0.0,0.0,3.0,,4.0,,,1.0,,,0.0,,0.0,,,
845,0.0,,0.0,0.0,,5.0,3.0,1.0,2.0,,2.0,,1.0,2.0,2.0,1.0,2.0,0.0,,3.0,,,0.0,,,0.0,,3.0,,,
846,1.0,,1.0,0.0,,3.0,3.0,1.0,1.0,,1.0,,3.0,0.0,2.0,1.0,3.0,2.0,,1.0,,,0.0,,,2.0,,1.0,,,
847,1.0,,0.0,1.0,,2.0,2.0,1.0,0.0,,3.0,,2.0,0.0,4.0,1.0,1.0,0.0,,1.0,,,2.0,,,1.0,,4.0,,,
848,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
850,0.0,,1.0,1.0,,2.0,1.0,1.0,0.0,,1.0,,2.0,1.0,2.0,0.0,2.0,0.0,,0.0,,,2.0,,,1.0,,0.0,,,
851,1.0,,3.0,1.0,,4.0,3.0,1.0,3.0,,3.0,,1.0,2.0,3.0,2.0,1.0,0.0,,1.0,,,0.0,,,1.0,,1.0,,,
852,2.0,,1.0,2.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,,
853,2.0,,1.0,1.0,,3.0,5.0,2.0,2.0,,0.0,,3.0,1.0,1.0,2.0,2.0,2.0,,0.0,,,0.0,,,0.0,,0.0,,,
854,3.0,,3.0,1.0,,2.0,2.0,0.0,3.0,,3.0,,2.0,3.0,1.0,2.0,1.0,0.0,,2.0,,,1.0,,,1.0,,1.0,,,
855,0.0,,0.0,2.0,,4.0,3.0,2.0,2.0,,0.0,,1.0,,5.0,2.0,2.0,0.0,,2.0,,2.0,,2.0,,,,0.0,,1.0,
856,2.0,,0.0,0.0,,5.0,6.0,0.0,1.0,,0.0,,3.0,,0.0,1.0,3.0,4.0,,1.0,,3.0,,1.0,,,,2.0,,1.0,
857,0.0,,4.0,1.0,,,1.0,2.0,0.0,,4.0,,,,1.0,0.0,,,,1.0,,,,,,,,0.0,,3.0,
858,1.0,,0.0,1.0,,6.0,2.0,0.0,2.0,,2.0,,0.0,,4.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,,,0.0,,0.0,
859,,,0.0,3.0,,7.0,4.0,4.0,,,,,4.0,,,,1.0,1.0,,,,0.0,,1.0,,,,,,,
860,4.0,,,,,1.0,,,5.0,,0.0,,2.0,,4.0,1.0,3.0,0.0,,0.0,,2.0,,0.0,,,,3.0,,0.0,
861,0.0,,0.0,1.0,,1.0,5.0,1.0,0.0,,0.0,,1.0,,3.0,0.0,1.0,1.0,,1.0,,2.0,,2.0,,,,3.0,,1.0,
862,2.0,,1.0,1.0,,4.0,1.0,0.0,5.0,,2.0,,1.0,,3.0,1.0,2.0,0.0,,1.0,,0.0,,1.0,,,,2.0,,0.0,
863,2.0,,3.0,2.0,,0.0,1.0,1.0,2.0,,0.0,,3.0,,1.0,0.0,4.0,1.0,,1.0,,0.0,,0.0,,,,1.0,,0.0,
864,3.0,,0.0,2.0,,1.0,4.0,1.0,3.0,,0.0,,0.0,,2.0,1.0,2.0,1.0,,2.0,,1.0,,2.0,,,,0.0,,1.0,
865,2.0,,0.0,0.0,,6.0,7.0,1.0,0.0,,1.0,,3.0,,3.0,3.0,1.0,0.0,,0.0,,1.0,,1.0,,,,1.0,,1.0,
866,1.0,,0.0,1.0,,2.0,4.0,3.0,1.0,,3.0,,1.0,,1.0,2.0,1.0,3.0,,4.0,,2.0,,1.0,,,,3.0,,1.0,
867,3.0,,,1.0,,3.0,,2.0,0.0,,1.0,,3.0,,,,2.0,0.0,,0.0,,1.0,,1.0,,,,3.0,,0.0,
868,4.0,,0.0,0.0,,2.0,1.0,2.0,3.0,,1.0,,1.0,,2.0,0.0,1.0,1.0,,1.0,,0.0,,0.0,,,,1.0,,1.0,
869,1.0,,0.0,,,,2.0,4.0,,,,,1.0,,1.0,2.0,,,,,,,,0.0,,,,,,,
870,,,1.0,3.0,,0.0,3.0,,1.0,,2.0,,,,5.0,2.0,1.0,6.0,,2.0,,1.0,,,,,,2.0,,3.0,
871,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,2.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,,3.0,,,,2.0,,0.0,
872,1.0,,0.0,2.0,,2.0,0.0,2.0,1.0,,0.0,,0.0,,3.0,0.0,2.0,0.0,,0.0,,0.0,,2.0,,,,2.0,,0.0,
873,3.0,,0.0,1.0,,1.0,1.0,0.0,,,3.0,,2.0,,1.0,0.0,3.0,3.0,,1.0,,2.0,,0.0,,,,,,1.0,
874,0.0,,1.0,2.0,,0.0,1.0,1.0,0.0,,0.0,,2.0,,2.0,2.0,4.0,0.0,,0.0,,0.0,,1.0,,,,1.0,,1.0,
875,1.0,,1.0,2.0,,2.0,4.0,5.0,2.0,,1.0,,1.0,,1.0,3.0,5.0,1.0,,2.0,,1.0,,3.0,,,,0.0,,0.0,
876,0.0,,,0.0,,,,1.0,3.0,,0.0,,,,,2.0,1.0,,,,,,,1.0,,,,1.0,,2.0,
877,,,0.0,,,2.0,5.0,,0.0,,,,1.0,,2.0,,,0.0,,1.0,,0.0,,,,,,1.0,,,
878,2.0,,0.0,1.0,,6.0,3.0,0.0,1.0,,1.0,,3.0,,2.0,2.0,5.0,0.0,,0.0,,0.0,,0.0,,,,1.0,,0.0,
879,0.0,,1.0,1.0,,2.0,4.0,2.0,3.0,,2.0,,0.0,,2.0,0.0,1.0,3.0,,1.0,,0.0,,2.0,,,,2.0,,1.0,
880,0.0,,1.0,2.0,,3.0,2.0,3.0,4.0,,1.0,,1.0,,4.0,1.0,2.0,3.0,,3.0,,0.0,,0.0,,,,2.0,,2.0,
881,4.0,,4.0,2.0,,1.0,1.0,1.0,0.0,,3.0,,3.0,,1.0,0.0,1.0,0.0,,0.0,,1.0,,3.0,,,,1.0,,1.0,
882,3.0,,2.0,0.0,,5.0,4.0,2.0,,,2.0,,3.0,,2.0,1.0,1.0,2.0,,0.0,,0.0,,1.0,,,,,,2.0,
883,2.0,,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,,2.0,,3.0,1.0,1.0,3.0,,0.0,,4.0,,2.0,,,,2.0,,0.0,
884,1.0,,1.0,3.0,,4.0,0.0,0.0,1.0,,1.0,,0.0,,3.0,0.0,1.0,2.0,,1.0,,0.0,,0.0,,,,0.0,,2.0,
885,1.0,,0.0,0.0,,4.0,4.0,2.0,1.0,,2.0,,4.0,,5.0,2.0,0.0,0.0,,1.0,,0.0,,1.0,,,,0.0,,0.0,
886,4.0,,0.0,0.0,,3.0,3.0,1.0,2.0,,0.0,,0.0,,3.0,4.0,3.0,1.0,,1.0,,2.0,,2.0,,,,1.0,,1.0,
887,3.0,,0.0,,,,,,2.0,,2.0,,3.0,,,0.0,,,,,,0.0,,2.0,,,,3.0,,3.0,
888,,,,0.0,,3.0,0.0,1.0,0.0,,,,,,3.0,,3.0,1.0,,0.0,,,,,,,,2.0,,,
889,0.0,,0.0,2.0,,1.0,0.0,3.0,4.0,,3.0,,3.0,,2.0,0.0,0.0,2.0,,1.0,,0.0,,1.0,,,,1.0,,0.0,
890,1.0,,0.0,1.0,,2.0,3.0,2.0,0.0,,0.0,,4.0,,3.0,2.0,5.0,0.0,,2.0,,0.0,,2.0,,,,0.0,,1.0,
891,4.0,,1.0,0.0,,3.0,3.0,1.0,0.0,,3.0,,5.0,,3.0,6.0,3.0,0.0,,0.0,,3.0,,0.0,,,,3.0,,1.0,
892,5.0,,4.0,1.0,,2.0,1.0,3.0,0.0,,2.0,,3.0,,0.0,1.0,1.0,1.0,,0.0,,2.0,,3.0,,,,0.0,,2.0,
893,2.0,,,0.0,,2.0,4.0,0.0,1.0,,3.0,,4.0,,0.0,2.0,5.0,3.0,,,,4.0,1.0,1.0,,1.0,,1.0,,,1.0
894,2.0,,,2.0,,3.0,2.0,0.0,1.0,,2.0,,3.0,,2.0,1.0,3.0,1.0,,,,2.0,1.0,1.0,,2.0,,4.0,,,1.0
895,3.0,,,2.0,,,,0.0,0.0,,1.0,,,,6.0,,,3.0,,,,2.0,1.0,,,,,,,,1.0
896,1.0,,,0.0,,4.0,0.0,1.0,0.0,,2.0,,2.0,,5.0,0.0,2.0,1.0,,,,1.0,2.0,0.0,,3.0,,3.0,,,1.0
897,0.0,,,3.0,,4.0,1.0,3.0,2.0,,1.0,,3.0,,6.0,0.0,2.0,0.0,,,,0.0,1.0,1.0,,1.0,,1.0,,,0.0
898,1.0,,,0.0,,4.0,0.0,0.0,1.0,,0.0,,0.0,,4.0,0.0,3.0,3.0,,,,3.0,0.0,2.0,,2.0,,3.0,,,0.0
899,,,,,,3.0,,,,,,,1.0,,,0.0,1.0,,,,,,,,,1.0,,0.0,,,
900,1.0,,,0.0,,3.0,,0.0,,,0.0,,1.0,,3.0,3.0,4.0,1.0,,,,2.0,1.0,1.0,,2.0,,1.0,,,2.0
901,0.0,,,0.0,,4.0,1.0,0.0,0.0,,1.0,,3.0,,2.0,0.0,2.0,1.0,,,,0.0,0.0,1.0,,0.0,,4.0,,,1.0
902,0.0,,,1.0,,3.0,3.0,4.0,2.0,,0.0,,2.0,,4.0,0.0,3.0,1.0,,,,2.0,4.0,1.0,,2.0,,0.0,,,1.0
903,2.0,,,0.0,,5.0,2.0,0.0,0.0,,3.0,,2.0,,1.0,1.0,,,,,,1.0,1.0,3.0,,0.0,,0.0,,,0.0
904,,,,,,6.0,2.0,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,,1.0,,0.0,,0.0,,5.0,,,
905,1.0,,,0.0,,,4.0,,,,1.0,,,,,,,3.0,,,,,2.0,3.0,,,,,,,2.0
906,4.0,,,4.0,,4.0,2.0,2.0,0.0,,3.0,,3.0,,1.0,1.0,0.0,3.0,,,,2.0,0.0,1.0,,1.0,,1.0,,,2.0
907,1.0,,,0.0,,3.0,5.0,2.0,2.0,,3.0,,0.0,,4.0,0.0,3.0,1.0,,,,2.0,1.0,0.0,,5.0,,1.0,,,0.0
908,1.0,,,3.0,,2.0,2.0,1.0,2.0,,3.0,,3.0,,1.0,1.0,1.0,1.0,,,,2.0,5.0,0.0,,0.0,,1.0,,,0.0
909,,,,,,2.0,3.0,,2.0,,0.0,,4.0,,3.0,,1.0,2.0,,,,2.0,,1.0,,,,,,,
910,1.0,,,1.0,,,2.0,2.0,0.0,,,,,,,2.0,4.0,3.0,,,,,1.0,,,0.0,,0.0,,,1.0
911,2.0,,,1.0,,4.0,2.0,1.0,1.0,,1.0,,2.0,,4.0,0.0,0.0,4.0,,,,1.0,2.0,2.0,,0.0,,1.0,,,5.0
912,2.0,,,0.0,,3.0,3.0,0.0,1.0,,2.0,,2.0,,2.0,0.0,1.0,2.0,,,,1.0,2.0,0.0,,2.0,,2.0,,,1.0
