,FTR,Season,HomeTeamID,AwayTeamID,Outcome,PowerH,PowerA,ProbA,ProbD,ProbH,Prediction
162,2.0,1.0,1.0,11.0,2.0,-0.41186136084872743,0.2819043138439502,0.09476514172087416,0.18088312621973826,0.7243517320623876,2.0
163,2.0,1.0,22.0,9.0,2.0,0.08441950008413161,0.0696143262688347,0.2731216193594638,0.2717649628647096,0.4551134177788266,2.0
164,2.0,1.0,17.0,3.0,2.0,0.31021760638669493,-0.35058777363368415,0.5169902538964452,0.2590094734604085,0.2240002726461464,0.0
165,2.0,1.0,12.0,4.0,2.0,-0.22806882500571624,0.08615652052119799,0.1755572787045873,0.23882821363034593,0.5856145076680668,2.0
166,1.0,1.0,8.0,14.0,1.0,-0.1549132517180835,-0.19723380144941943,0.2823468978675163,0.2734289009311509,0.4442242012043327,2.0
167,2.0,1.0,2.0,15.0,2.0,0.2900158253119217,-0.09152989404313808,0.4064608556236571,0.2777451611476782,0.31579398323166463,0.0
168,0.0,1.0,19.0,21.0,0.0,-0.4655373577698705,0.05442022571605641,0.12752645687044364,0.20898228173616587,0.6634912613963905,2.0
169,1.0,1.0,14.0,22.0,1.0,-0.16514197492025176,-0.06574805209309058,0.23650254324971778,0.2629203192342102,0.500577137519072,2.0
170,2.0,1.0,11.0,2.0,2.0,0.4361880403145707,0.1789289429412742,0.3590702255217506,0.279712270704097,0.36121750377715234,2.0
171,1.0,1.0,9.0,8.0,1.0,0.06556552363633159,-0.09487235434753884,0.32356015006134153,0.27838500455892634,0.39805484538273206,2.0
172,2.0,1.0,21.0,17.0,2.0,-0.059319528607975375,0.16927137338638215,0.19855465632996552,0.24947394956906724,0.5519713941039672,2.0
173,2.0,1.0,3.0,12.0,2.0,-0.3530542716218346,-0.238232794082082,0.23177136991419092,0.2614971079668681,0.506731522121941,2.0
174,2.0,1.0,15.0,20.0,2.0,0.008354782826774695,0.05589372241801734,0.25278763223620904,0.2673138619721057,0.4798985057946852,2.0
175,2.0,1.0,4.0,1.0,2.0,0.10000556464335392,-0.43473193668209265,0.46674020914561887,0.26979002706144245,0.2634697637959386,0.0
176,2.0,1.0,5.0,18.0,2.0,0.09431444393457963,0.4481797429303627,0.16550797573346623,0.23349908423006607,0.6009929400394677,2.0
177,0.0,1.0,16.0,19.0,0.0,-1.088970353185357,-0.32401641063047076,0.08330818332728065,0.16907574693276975,0.7476160697429496,2.0
178,1.0,1.0,10.0,0.0,1.0,0.02137294127873241,-0.5100013555964785,0.465403340425697,0.27002737666308196,0.264569282914221,0.0
179,1.0,1.0,2.0,17.0,1.0,0.28766947982269714,0.287068460818311,0.2684184581508352,0.27083307041360505,0.4607484714385597,2.0
180,2.0,1.0,20.0,9.0,2.0,0.07350159465951209,-0.00879726691189907,0.29601197118192013,0.2755083503376805,0.4284796784833993,2.0
181,2.0,1.0,1.0,18.0,2.0,-0.2867971316434881,0.5351846735032966,0.07490738414530176,0.15961487730987792,0.7654777385478203,2.0
182,2.0,1.0,11.0,5.0,2.0,0.2823376067092286,-0.08488690643436536,0.40091488896422756,0.27818088313200257,0.3209042279067698,0.0
183,0.0,1.0,3.0,14.0,0.0,-0.4710860397444235,-0.19523633990365047,0.18564651403314683,0.2437532806088241,0.5706002053610291,2.0
184,2.0,1.0,15.0,8.0,2.0,-0.11342565510443098,-0.075497641297945,0.25586951444165407,0.26806032977498057,0.4760701557863653,2.0
185,2.0,1.0,19.0,0.0,2.0,-0.4516920753249541,-0.5211609851543083,0.2915935459264799,0.2748851498392261,0.43352130423729396,2.0
186,2.0,1.0,16.0,21.0,2.0,-0.9625768423321533,-0.0815037456596011,0.06690084873226146,0.14987575944816248,0.783223391822576,2.0
187,2.0,1.0,12.0,22.0,2.0,-0.08107739764734904,0.017076919317820842,0.23688498685349804,0.26303240661909133,0.5000826065304106,2.0
